name,return_max,return_min,ic_mean,ic_std,ir
alpha037,-0.11654193692089976,0.9663187999509049,0.027605194300076227,0.1362266649728061,0.2026416363168462
alpha036,1.745185726043097,3.4063960362651358,0.012258833337058314,0.1348213972870538,0.09092646704259803
alpha022,3.12056139118555,6.3558689400844415,-0.003441763568207759,0.09970501864896596,-0.03451946165644144
alpha026,4.696088058688819,-3.2655620650201556,0.027735733069266834,0.1128063587789986,0.24587029817711353
alpha032,-1.166516379575988,4.162174192285928,-0.005293130462454143,0.08128075401730527,-0.06512157184623554
alpha033,1.5103104351021912,1.8882268474351704,0.032230073274881206,0.17503521366071373,0.18413479551237966
alpha031,0.34905008951424676,1.4001564776600084,0.009337839272432686,0.1272707867832269,0.07336985578895884
alpha025,4.614713880666255,1.7778828898507015,0.036564081201160954,0.1710369946891819,0.2137787866748201
alpha019,4.288634930538215,5.160964441166538,0.022625351361429933,0.1563469920389323,0.14471241861689252
alpha018,-1.553670669920404,6.389479375592533,0.011438924690168547,0.1460352134358622,0.07832990702062728
alpha024,3.6938355216320495,3.4350324932463927,0.013518594910600043,0.1272661581435551,0.10622301409736269
alpha030,-1.0947966948149368,-6.423583477893624,0.026577362826022962,0.1422099431243009,0.18688821781464737
