name,return_max,return_min,ic_mean,ic_std,ir
alpha094,1.657237578163162,-5.619293845242623,0.04034063913520362,0.146656325312789,0.27506920720374656
alpha057,1.66430239414872,-12.564890920951921,0.02912807458093646,0.16896256500674608,0.17239365761151576
alpha043,-2.9119353735052034,-0.6396886869619589,-1.659874898170897e-05,0.134516321707778,-0.00012339579889619594
alpha042,10.256359716189767,-13.621853287312247,0.07026278906411111,0.18216932003427622,0.38570045192511426
alpha083,3.1215852469834715,-12.141900762981939,0.03549893581303423,0.1669143872236481,0.21267750733475907
alpha040,-2.4571973124831725,-1.3471717826507579,0.028663046200492256,0.1347771456788261,0.21266993047023186
alpha054,4.347432343769775,-7.781949430342161,0.032258334698568994,0.15123742946385035,0.21329597317891183
alpha055,0.9017311864822908,2.163862789053006,0.010378673101787082,0.08911856345680731,0.11645916068673241
alpha041,-7.055813977163705,-2.846328329736414,-0.006843123051564103,0.15703414610808597,-0.04357729335410917
alpha045,-6.185189872043306,-4.286780452258387,0.00449609813105894,0.08720550497790329,0.051557503533729794
alpha078,-1.1413667990933796,1.1304342731355277,0.0006599412106719628,0.0987114368574209,0.0066855597657359996
alpha050,-0.562975236246821,2.9933211929922265,0.010487164627597436,0.09098692373026088,0.11526012967190322
alpha044,-2.082669274914295,3.3991692755241942,0.004789354253524687,0.09862860396052962,0.0485594853947375
alpha085,3.2864322164383175,-1.9794760426916636,0.008235580905451682,0.09843340850020946,0.08366652167118806
alpha052,-1.962625013014474,-0.586275791444324,0.004039705847642426,0.1630870470309178,0.024770243383440405
alpha047,0.36250493068434864,-1.6922196360080743,-0.010175209042264956,0.13833122839819004,-0.07355684728668319
alpha053,3.537166865930086,-1.798592889684647,0.02313472002700031,0.13774980781605842,0.1679473851454865
alpha084,-3.355151112850452,-3.583824258487356,0.0025812183214516705,0.1663257375645656,0.015519055314272534
alpha008,-5.352264304051557,-1.773532660720445,-0.012096880824586211,0.1653249471924174,-0.07317032928192602
alpha034,1.8490914136437553,-3.9706724937460525,0.010553642620150667,0.14483614103556866,0.07286608538927393
alpha020,-1.1965319148654618,1.5827898329212609,-0.010871173147310637,0.14495549194302074,-0.07499662828631487
alpha009,-3.1465674288511103,-5.687287652944573,0.013780018195582418,0.15356201984129,0.08973584881095205
alpha037,-0.38244109325402675,0.6811971130638028,0.00031812492289606136,0.14667128726406434,0.0021689652339609935
alpha036,-0.21538265684406532,-0.4195648728022583,0.003308899590637137,0.11439810436636003,0.02892442675483838
alpha022,-2.9134462520596927,-3.841808320250717,0.00027525156517507656,0.0886140310877905,0.0031061848986689592
alpha026,-1.1783604579551632,1.8183724060838458,0.0067889072356310245,0.10729355879207045,0.06327413604378235
alpha032,-1.778127193201584,-1.5849689807467815,-0.004349123131181758,0.09129463884884122,-0.04763831902969361
alpha033,-0.10495820039202464,-3.9732979127826695,0.018354028106180583,0.16773184052913664,0.10942482982527287
alpha031,-0.11750821372391584,1.2320401803633807,-0.0014044258755470424,0.1309927855997686,-0.010721398656549551
alpha025,-2.5894578330354356,-7.837348624304408,0.017283132902535702,0.16332535580129143,0.10582026788028612
alpha019,2.9008304775590688,-2.340022777823636,0.01947118542186806,0.14878357844877174,0.1308691834466951
alpha018,-0.8674657156937382,-8.030433646016855,0.03353671147073888,0.1454257044534375,0.23061061726867335
alpha024,5.596325591155082,-7.791826209617714,0.044101547010272815,0.15297940080952377,0.28828421850850433
alpha030,5.304537678429977,-3.992027854652358,0.015194977266647754,0.13337519165745487,0.11392656368714163
