name,return_max,return_min,ic_mean,ic_std,ir
alpha098,0.42402092450322115,-1.0853805121291416,0.006421144282281454,0.08520199540130731,0.0753637781842716
alpha073,3.3577701800635573,0.2487160994735227,-0.011011313871793302,0.13509834046597993,-0.08150591512681193
alpha072,3.539943310488791,-2.1479150092107435,0.016608804006841716,0.09720895200324228,0.17085673350626956
alpha094,-1.7560936223803836,2.661538526891327,0.02356538421385425,0.1674170654441476,0.14075855499758447
alpha057,4.9796359637577225,-4.639386997975503,0.04956372207145063,0.18321202159850564,0.2705265824753876
alpha043,-0.5287351517269112,-0.6094649299748234,0.00817214572586002,0.12436851756638274,0.06570911904210862
alpha042,3.3588048054511432,-7.123435411864332,0.040420982691232024,0.16637335777166581,0.24295345861028184
alpha083,9.02329843449623,-10.187048832726031,0.07440962727475246,0.18913933445345485,0.39341170090171734
alpha040,0.5958967219488187,0.9491557993657196,0.017647467009105144,0.13350172454222628,0.13218905650558313
alpha054,2.6301290202956906,-4.520311214689654,0.041718212735871146,0.1877993028988794,0.22214253243705773
alpha055,2.9093774181343512,-1.6472104154485745,0.031477337512467056,0.09728700913635535,0.323551292119065
alpha041,-3.474375306737887,4.523450319093847,0.0016369542956809389,0.13515143013445907,0.012112001286648395
alpha045,0.5297246069169148,-1.4087602286427803,0.014418555389807627,0.1015763131323301,0.14194800879436953
alpha051,6.090655752581942,0.3845761850773677,0.03623769798358198,0.1585614168572789,0.22854045266383766
alpha078,-1.2201902938702158,3.0476719880989656,-0.0004162310875653401,0.0896056230129348,-0.004645144730540583
alpha050,0.5186222495168202,-0.31792879739200863,0.017386934024773842,0.09738367023489555,0.17854054979480094
alpha044,-0.483737819251262,-0.8057218129253751,0.018478450032480956,0.1021175270112341,0.18095277640681717
alpha085,2.2533612939823477,-2.598861203847447,0.019150526536484875,0.10133698933711624,0.1889786410841268
alpha047,-0.9354300913522184,1.8641372136896095,0.004945623986469934,0.15572689280298357,0.03175831673933702
alpha053,-0.12658727868597452,0.046830827233890204,0.025209892381757595,0.1653989958026872,0.152418654414515
alpha084,-1.7911771186795988,4.531171759889485,-0.05598158215404967,0.17581550798333556,-0.3184109456337368
alpha008,3.097384351078425,-2.737523673974618,0.03891075519503543,0.15655137384479673,0.24854943293957366
alpha034,3.4876833584340794,6.046950782236937,0.024569580643842067,0.1449620392128856,0.16948975591989388
alpha020,2.8478197231973645,-0.3902083501350351,0.016007487604046633,0.11983826067004585,0.13357576715937586
alpha009,-2.6996230744091854,3.3103144659185624,0.028940960595831844,0.1691965531758813,0.17104935090342804
alpha037,-1.92868064235574,0.33991521897647203,0.030186345000784407,0.15503041513491886,0.19471240514007546
alpha036,1.2880638718715254,-2.3377100634169867,0.027391329422956502,0.12369372842941047,0.22144477145895222
alpha022,-1.1185566846361183,1.1042070659672554,0.00905067725111062,0.1042547269332228,0.08681311166742355
alpha026,3.733944988892901,-0.7031260360346181,0.027140689342190952,0.1121595909350489,0.2419827775398004
alpha032,-1.1513545961427951,-3.51487082825952,0.008143764292236386,0.06191264744004484,0.13153636016167244
alpha033,-0.5582525217873169,0.6314719828925952,0.043128516970790565,0.19073396127712805,0.22611870839366005
alpha031,-4.969155110012835,3.860802998294499,0.01838187907886022,0.1300766718305796,0.14131572418151955
alpha025,0.9540853756750955,1.520912853683054,0.03788329641977801,0.17858642875688513,0.21212864092461156
alpha018,-1.2572243394171068,-1.0839485485991673,0.0271457437091079,0.14195743031710106,0.1912245357532212
alpha024,0.753810771958463,-0.9251742537530472,0.028559199390738716,0.13139489329471798,0.21735395246054653
alpha030,-1.794159829248132,-0.6352820908661627,0.01591316402501469,0.14422203095367728,0.11033795544125878
